Product,Url,Img,Price,Old Price,Status,Specs
Laptop gaming Lenovo LOQ 15IAX9 83GS001SVN,https://gearvn.com/products/laptop-gaming-lenovo-loq-15iax9-83gs001svn,https://product.hstatic.net/200000722513/product/khung-laptop-23_fc6b74bf6c0e47209d09c4437ed57dd4.png,17990000,20490000,còn hàng,"CPU: Intel® Core™ i5-12450HX, 8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB|| RAM: 12GB (4GB x 8GB) DDR5-4800 SO-DIMM (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (2 Slots: M.2 2242/M.2 2280 PCIe 4.0 x4)|| Card đồ họa: NVIDIA® GeForce RTX™ 2050 4GB GDDR6, Boost Clock 1575MHz, TGP 65W|| Màn hình: 15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC®|| Cổng kết nối: 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with PD 140W and DisplayPort™ 1.43x USB-A (USB 5Gbps / USB 3.2 Gen 1)1x HDMI® 2.1, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: White Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi® 6, 11ax 2x2 + BT5.2|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows® 11 Home Single Language, English|| Pin: Integrated 60Wh (3 Cell)"
Laptop gaming Lenovo LOQ 15IRH8 82XV00QXVN,https://gearvn.com/products/laptop-gaming-lenovo-loq-15irh8-82xv00qxvn,https://product.hstatic.net/200000722513/product/82xv00qpvn_cb7cf3e1339a4fca857fc1b06d49d0f3_1024x1024_c9f2b142b9d94464a79c4a8d529b2145.png,29990000,31990000,hết hàng,"CPU: Intel® Core™ i7-13620H, 10C (6P + 4E) / 16T, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB|| RAM: 16GB (2 x 8GB) DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (2 Slots: M2 2242 PCIe 4.0 x4 Slot, M.2 2280 PCIe 4.0 x4 Slot)|| Card đồ họa: NVIDIA® GeForce RTX™ 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 95W|| Màn hình: 15.6"" FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC®|| Cổng kết nối: 1x USB 3.2 Gen 12x USB 3.2 Gen 21x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI® 2.1, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi 6 11ax, 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 60Wh"
Laptop gaming Lenovo LOQ 15IRH8 82XV00QPVN,https://gearvn.com/products/laptop-gaming-lenovo-loq-15irh8-82xv00qpvn,https://product.hstatic.net/200000722513/product/82xv00qpvn_cb7cf3e1339a4fca857fc1b06d49d0f3.png,18490000,21990000,hết hàng,"CPU: Intel® Core™ i5-12450H, 8C (4P + 4E) / 12T, P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz, 12MB|| RAM: 2 x 8GB DDR5 4800MHz (2x SO-DIMM socket, up to 16GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (2 Slots: M2 2242 PCIe 4.0 x4 Slot, M.2 2280 PCIe 4.0 x4 Slot)|| Card đồ họa: NVIDIA® GeForce RTX™ 2050 4GB GDDR6, Boost Clock 1575MHz, TGP 70W|| Màn hình: 15.6"" FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC®|| Cổng kết nối: 1x USB 3.2 Gen 12x USB 3.2 Gen 21x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi 6 11ax, 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 60Wh"
Laptop gaming Lenovo LOQ 15IRH8 82XV00QQVN,https://gearvn.com/products/laptop-gaming-lenovo-loq-15irh8-82xv00qqvn,https://product.hstatic.net/200000722513/product/82xv00qpvn_cb7cf3e1339a4fca857fc1b06d49d0f3_large_1240c22a67834dc4b2446439760ac870.png,17990000,20990000,còn hàng,"CPU: Intel® Core™ i5-12450H, 8 Cores (4P + 4E) / 12 Threads, P-core 2.0 / 4.4GHz, E-core 1.5 / 3.3GHz, 12MB|| RAM: 8GB DDR5 4800MHz (2x SO-DIMM socket, up to 16GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (2 Slots: M2 2242 PCIe 4.0 x4 Slot, M.2 2280 PCIe 4.0 x4 Slot)|| Card đồ họa: NVIDIA® GeForce RTX™ 2050 4GB GDDR6, Boost Clock 1575MHz, TGP 70W|| Màn hình: 15.6"" FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC|| Cổng kết nối: 1x USB 3.2 Gen 12x USB 3.2 Gen 21x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/60Hz1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi 6 11ax, 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 60Wh"
Laptop gaming Lenovo Ideapad gaming 3 15ACH6 82K2027QVN,https://gearvn.com/products/laptop-gaming-lenovo-ideapad-gaming-3-15ach6-82k2027qvn,https://product.hstatic.net/200000722513/product/82k2027qvn_d2f65bf202be4bbf871858de1ff32eb8.png,15990000,17990000,hết hàng,"CPU: AMD Ryzen™ 5 5500H (4C / 8T, 3.3 / 4.2GHz, 2MB L2 / 8MB L3)|| RAM: 1 x 8GB DDR4 3200MHz (2x SO-DIMM socket, up to 16GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Còn trống 1 Slot)|| Card đồ họa: NVIDIA® GeForce RTX™ 2050 4GB GDDR6|| Màn hình: 15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC, 144Hz|| Cổng kết nối: 1x Ethernet (RJ-45)1x HDMI® 2.01x Headphone / microphone combo jack (3.5mm)1x Power connector1x USB-C® 3.2 Gen 1 (support data transfer only)2x USB 3.2 Gen 1|| Bàn phím: White Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi 6 11ax, 2x2 + BT5.1|| Webcam: HD 720p with Privacy Shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 45Wh"
Laptop gaming Lenovo Legion Slim 5 16APH8 82Y9002YVN,https://gearvn.com/products/laptop-gaming-lenovo-legion-slim-5-16aph8-82y9002yvn,https://product.hstatic.net/200000722513/product/82y9002yvn_13e99a5776eb4943916c02e42df7e793.png,37990000,38990000,còn hàng,"CPU: AMD Ryzen™ 7 7840HS (8 Cores / 16 Threads, 3.8 / 5.1GHz, 8MB L2 / 16MB L3)|| RAM: 2 x 8GB DDR5 5600MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Còn trống 1 khe M2 2280 PCIe 4.0 x4)|| Card đồ họa: NVIDIA® GeForce RTX™ 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W|| Màn hình: 16"" WQXGA (2560x1600) IPS 300nits Anti-glare, 100% sRGB, 165Hz, Dolby® Vision™, FreeSync™, G-SYNC®, Low Blue Light|| Cổng kết nối: 1x USB 3.2 Gen 21x USB 3.2 Gen 2 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI® 2.1, up to 8K/60Hz1x Card reader1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi® 6E, 11ax 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 80Wh"
Laptop gaming Lenovo Legion 9 16IRX8 83AG0047VN,https://gearvn.com/products/laptop-gaming-lenovo-legion-9-16irx8-83ag0047vn,https://product.hstatic.net/200000722513/product/83ag0047vn_b57e907d045e448b9845f3754b097d5d.png,129990000,136000000,còn hàng,"CPU: Intel® Core™ i9-13980HX, 24 Cores (8P + 16E) / 32 Threads, P-core 2.2 / 5.6GHz, E-core 1.6 / 4.0GHz, 36MB|| RAM:  64GB (32x2) DDR5 6400MHz (Overclock)|| Ổ cứng: 2TB SSD M.2 2280 PCIe 4.0x4 NVMe (2 slots)|| Card đồ họa: NVIDIA® GeForce RTX™ 4090 16GB GDDR6, Boost Clock 2040MHz, TGP 175W|| Màn hình: 16"" 3.2K (3200x2000) Mini LED 1200nits Anti-glare, 100% DCI-P3, 100% Adobe® RGB, 100% sRGB, 165Hz, DisplayHDR™ 1000, Dolby® Vision™, G-SYNC®, Low Blue Light, High Gaming Performance|| Cổng giao tiếp: 1x Card reader1x Ethernet (2.5GbE RJ-45)1x HDMI® 2.1, up to 8K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Power connector1x USB 3.2 Gen 11x USB 3.2 Gen 1 (Always On)1x USB-C® 3.2 Gen 1 (support data transfer only)2x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)|| Audio: Stereo speakers (super linear speaker), 2W x2, audio by HARMAN, optimized with Nahimic Audio, Smart Amplifier (AMP)|| Chuẩn LAN: 2.5GbE (RJ-45)|| Chuẩn WIFI: Intel® Killer Wi-Fi® 6E AX1675i, 11ax 2x2|| Bluetooth: v5.1|| Webcam: FHD 1080p with E-camera Shutter|| Hệ điều hành: Windows 11 Home|| Pin: Integrated 99.9Wh|| Trọng lượng: 2.56 kg|| Màu sắc: Carbon Black|| Kích thước: 357.7 x 277.7 x 18.9 mm "
Laptop gaming Lenovo Legion Slim 5 16IRH8 82YA00BUVN,https://gearvn.com/products/laptop-gaming-lenovo-legion-slim-5-16irh8-82ya00buvn,https://product.hstatic.net/200000722513/product/82ya00buvn_0cb35336843549dc8781c599c63c6ae1.png,41990000,43990000,hết hàng,"CPU: Intel® Core™ i7-13700H, 14 Cores (6P + 8E) / 20 Threads , P-core 2.4 / 5.0GHz, E-core 1.8 / 3.7GHz, 24MB|| RAM: 2 x 8GB DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Còn trống 1 khe M2 2280 PCIe 4.0 x4)|| Card đồ họa: NVIDIA® GeForce RTX™ 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 125W|| Màn hình: 16"" WQXGA (2560x1600) IPS 300nits Anti-glare, 100% sRGB, 165Hz, G-SYNC®, Low Blue Light|| Cổng kết nối: 1x USB 3.2 Gen 21x USB 3.2 Gen 2 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI®, up to 8K/30Hz1x Card reader1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi® 6E, 11ax 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 80Wh"
Laptop gaming Lenovo LOQ 15APH8 82XT00BTVN,https://gearvn.com/products/laptop-gaming-lenovo-loq-15aph8-82xt00btvn,https://product.hstatic.net/200000722513/product/82xt00btvn_555050c06a2d44d1b7b0b5bcbfb18eb6.png,23490000,26990000,hết hàng,"CPU: AMD Ryzen™ 5 7640HS (6 Cores / 12 Threads, 4.3 / 5.0GHz, 6MB L2 / 16MB L3)|| RAM: 2 x 8GB DDR5 5600MHz (2x SO-DIMM socket, up to 16GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2242 PCIe 4.0x4 NVMe (2 Slots: M2 2242 PCIe 4.0 x4 Slot, M.2 2280 PCIe 4.0 x4 Slot)|| Card đồ họa: NVIDIA® GeForce RTX™ 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 95W|| Màn hình: 15.6"" FHD (1920x1080) IPS 350nits Anti-glare, 45% NTSC, 144Hz, G-SYNC®, FreeSync™|| Cổng kết nối: 1x Ethernet (RJ-45)1x HDMI® 2.1, up to 8K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Power connector1x USB 2.01x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)2x USB 3.2 Gen 2|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi 6 11ax, 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 60Wh"
Laptop gaming Lenovo Legion Slim 5 16IRH8 82YA008HVN,https://gearvn.com/products/laptop-gaming-lenovo-legion-slim-5-16irh8-82ya008hvn,https://product.hstatic.net/200000722513/product/82ya008hvn_12e2d07215d748ecba278e2c344f0482.png,36990000,37990000,hết hàng,"CPU: Intel® Core™ i7-13700H, 14 Cores (6P + 8E) / 20 Threads , P-core 2.4 / 5.0GHz, E-core 1.8 / 3.7GHz, 24MB|| RAM: 2 x 8GB DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Còn trống 1 khe M2 2280 PCIe 4.0 x4)|| Card đồ họa: NVIDIA® GeForce RTX™ 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 100W|| Màn hình: 16"" WQXGA (2560x1600) IPS 300nits Anti-glare, 100% sRGB, 165Hz, G-SYNC®, Low Blue Light|| Cổng kết nối: 1x USB 3.2 Gen 21x USB 3.2 Gen 2 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)1x HDMI® 2.1, up to 8K/30Hz1x Card reader1x Ethernet (RJ-45)1x Headphone / microphone combo jack (3.5mm)1x Power connector|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi® 6E, 11ax 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 80Wh"
Laptop gaming Lenovo Legion Slim 5 16IRH8 82YA00BSVN,https://gearvn.com/products/laptop-gaming-lenovo-legion-slim-5-16irh8-82ya00bsvn,https://product.hstatic.net/200000722513/product/laptop_lenovo_-_7_49b7171c0c494fd5b23df225dce9f11e.png,33990000,35990000,còn hàng,"CPU: Intel® Core™ i5-13500H, 12 Cores (4P + 8E) / 16 Threads, P-core 2.6 / 4.7GHz, E-core 1.9 / 3.5GHz, 18MB|| RAM: 2 x 8GB DDR5 5200MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Còn trống 1 khe M2 2280 PCIe 4.0 x4)|| Card đồ họa: NVIDIA® GeForce RTX™ 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 100W|| Màn hình: 16"" WQXGA (2560x1600) IPS 300nits Anti-glare, 100% sRGB, 165Hz, G-SYNC®, Low Blue Light|| Cổng kết nối: 1x Card reader1x Ethernet (RJ-45)1x HDMI® 2.1, up to 8K/30Hz1x Headphone / microphone combo jack (3.5mm)1x Power connector1x USB 3.2 Gen 21x USB 3.2 Gen 2 (Always On)1x USB-C® 3.2 Gen 2 (support data transfer and DisplayPort™ 1.4)1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 140W and DisplayPort™ 1.4)|| Bàn phím: 4-Zone RGB Backlit, English|| Chuẩn Lan: 100/1000M|| Wifi + Bluetooth: Wi-Fi® 6E, 11ax 2x2 + BT5.1|| Webcam: FHD 1080p with E-shutter|| Hệ điều hành    : Windows 11 Home|| Pin: Integrated 80Wh"
Laptop gaming Dell Alienware M15 R6 P109F001CBL,https://gearvn.com/products/laptop-gaming-dell-alienware-m15-r6-p109f001cbl,https://product.hstatic.net/200000722513/product/cbl_3c7efadff4d044ed9365ed0795268b21_d82e65828c4d47e69e572c8ae3a98ee9.png,44990000,64990000,hết hàng,"CPU: Intel Core i7-11800H 2.3GHz up to 4.6GHz 24MB|| RAM: 32GB (16x2) DDR4 3200MHz (2x SO-DIMM socket, up to 64GB SDRAM)|| Ổ cứng: 1TB SSD M.2 PCIe|| Card đồ họa: NVIDIA GeForce RTX 3060 6GB GDDR6|| Màn hình: 15.6 inch QHD (2560 x 1440) 240Hz, 2ms, with ComfortView plus, NVIDIA G-SYNC and Advanced Optimus, WVA Display|| Cổng giao tiếp: 1x Type-C port (Includes Thunderbolt™ 4i, USB 3.2 Gen 2, Display Port 1.4, and Power Delivery 15W Output (5V/3A) capabilities)3x Type-A USB 3.2 Gen 1 ports (one with PowerShare)1x HDMI 2.1 Output port1x Killer E2600 1 Gbps rated RJ-45 Ethernet port1x Global Headset jack1x Power/DC-In port|| Audio: Realtek ALC3254 with A-Volute Nahimic audio processing software – Integrated in Alienware Sound Center (AWSC), 2 W x 2 = 4 W total|| Bluetooth: v5.2|| Webcam: Alienware HD (1280x720 resolution) camera with dual-array microphones|| Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 6 Cell 86WHr || Trọng lượng: 2.69 kg|| Màu sắc: Dark Side of the Moon|| Kích thước: 356.2 x 272.5 x 22.85 (mm)"
Laptop gaming Dell Alienware M15 R7 I7H165W11GR3050Ti,https://gearvn.com/products/laptop-gaming-dell-alienware-m15-r7-i7h165w11gr3050ti,https://product.hstatic.net/200000722513/product/i7_5536a86ccf5a4674984fdf4740a46685_b4d6c5fd58bc42ec99381b1215a9e138.png,37990000,39000000,hết hàng,"CPU: Intel Core i7-12700H (14 Cores, 20 Threads, 24MB Cache, Turbo Boost 4.7 GHz)|| RAM: 16GB (2x8GB) DDR5 4800MHz (2x SO-DIMM socket, up to 64GB SDRAM)|| Ổ cứng: 512GB SSD M.2 PCIe Gen 4|| Card đồ họa: NVIDIA GeForce RTX 3050Ti 4GB GDDR6|| Màn hình: 15.6 inch FHD (1920 x 1080) WVA, 165Hz, 3ms, NVIDIA G-SYNC and Advanced Optimus|| Cổng giao tiếp: 1 USB Type-A 3.2 Gen 1 5Gbps Port1 USB Type-A 3.2 Gen 1 5Gbps Port with Powershare1 Type-C port (Includes USB 3.2 Gen 2, DisplayPort 1.4, and Power Delivery (5V/3A) capabilities)1 USB Type-A 3.2 Gen 11 HDMI 2.1 with HDCP 2.3 support1 Power DC In1 RJ-45 Realtek RTL8111H-CG 1Gbps Ethernet port1 Global headset jack|| Audio: Stereo speakers, 2.5 W x 2 = 5 W totalRealtek ALC3254|| Bluetooth: v5.2|| Webcam: Alienware HD (1280x720 resolution) camera with dual-array microphones|| Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 6 Cell Battery 86WHr || Trọng lượng: 2.69 kg|| Màu sắc: Dark Side of the Moon|| Kích thước: 356.2 x 272.5 x 22.85 (mm)"
Laptop gaming Dell G15 5525 R5H085W11GR3050,https://gearvn.com/products/laptop-gaming-dell-g15-5525-r5h085w11gr3050,https://product.hstatic.net/200000722513/product/aming-dell-g15-5525-r5h085w11gr3050-1_668f40d1e8e740bbbea8e138ca070b70_3cf65dc93ca74d83b6f87c06937eeb2e.png,25490000,26490000,hết hàng,"CPU: AMD Ryzen 5 6600H (19MB Cache, 3.3GHz, Turbo Boost 4.5GHz), 6 Cores 12 Threads|| RAM: 1 x 8GB DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 PCIe PCIE G4X4|| Card đồ họa: NVIDIA® GeForce RTX™ 3050 4GB GDDR6|| Màn hình: 15.6-inch FHD (1920 x1080) 120Hz, 250 nits, WVA, Anti-Glare, LED Backlit, Narrow Border Display|| Cổng giao tiếp: 3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 Type-C port with DisplayPort with alt mode1x HDMI 2.11x RJ451x Headphones/mic|| Bàn phím: US English Orange Qwerty Backlit Keyboard with Numeric Keypad and G-Key|| Chuẩn LAN: 10/100/1000 Mbps|| Chuẩn WIFI: Wi-Fi 6 (802.11ax)|| Bluetooth: Bluetooth V5.2|| Webcam: HD camera (720p) || Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 3 Cell 56WHrs|| Trọng lượng: 2.72 kg|| Màu sắc: Dark Shadow Grey|| Kích thước: 357.26 x 272.11 x 26.90 (mm)"
Laptop gaming Dell G15 5525 R7H165W11GR3060,https://gearvn.com/products/laptop-gaming-dell-g15-5525-r7h165w11gr3060,https://product.hstatic.net/200000722513/product/dell-3060_cf6512da8b9b48c6b931247a618fb9b6.png,25990000,27490000,hết hàng,"CPU: AMD Ryzen 7 6800H (8C / 16T, 3.2 / 4.7GHz, 4MB L2 / 16MB L3)|| RAM: 16GB (2x8GB) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 PCIe PCIE G4X4|| Card đồ họa: NVIDIA® GeForce RTX™ 3060 6GB GDDR6|| Màn hình: 15.6-inch FHD (1920 x1080) 120Hz, 250 nits, WVA, Anti-Glare, LED Backlit, Narrow Border Display|| Cổng giao tiếp: 3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 Type-C port with DisplayPort with alt mode1x HDMI 2.11x RJ451x Headphones/mic|| Bàn phím: US English Qwerty 4-Zone RGB Backlit Keyboard with Numeric Keypad|| Chuẩn LAN: 10/100/1000 Mbps|| Chuẩn WIFI: Wi-Fi 6 (802.11ax)|| Bluetooth: Bluetooth V5.2|| Webcam: HD camera (720p) || Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 3 Cell 56WHrs|| Trọng lượng: 2.72 kg|| Màu sắc: Dark Shadow Grey|| Kích thước: 357.26 x 272.11 x 26.90 (mm)"
Laptop gaming Dell G15 5530 i7H161W11GR4060,https://gearvn.com/products/laptop-gaming-dell-g15-5530-i7h161w11gr4060,https://product.hstatic.net/200000722513/product/ava_8ff78ba548814583b0fe3364bcd9f805.png,39990000,42490000,còn hàng,"CPU: Intel Core i7-13650HX (24 MB cache, 14 cores, 20 threads, up to 4.90 GHz Turbo)|| RAM: 16GB (2x8GB) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 1TB SSD M.2 PCIe NVMe|| Card đồ họa: NVIDIA® GeForce RTX™ 4060 8GB GDDR6|| Màn hình: 15.6"" FHD (1920x1080) 165Hz, 3ms, sRGB-100%, ComfortViewPlus, NVIDIA G-SYNC+DDS Display|| Cổng giao tiếp: 1 headset (headphone and microphone combo) port1 RJ45 Ethernet port3 USB 3.2 Gen 1 ports1 HDMI 2.1 port1 USB-C 3.2 Gen 2 port with DisplayPort™|| Bàn phím: US English 4-Zone RGB Backlit Keyboard with Numeric Keypad and G-Key|| Chuẩn LAN: 10/100/1000 Mbps|| Chuẩn WIFI: Intel® Wi-Fi 6 AX201, 2x2, 802.11ax, Bluetooth® wireless card|| Bluetooth: Bluetooth V5.2|| Webcam: Integrated widescreen HD (720p) Webcam with single Array Digital Microphone|| Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 6 Cell 86WHrs|| Trọng lượng: 2.81 kg|| Màu sắc: Dark Shadow Grey|| Kích thước: 357.26 x 274.52 x 26.95 (mm)"
Laptop gaming Dell G15 5530 i7H165W11GR4050,https://gearvn.com/products/laptop-gaming-dell-g15-5530-i7h165w11gr4050,https://product.hstatic.net/200000722513/product/g15-5530_5eea11a006094e5bb01d99009a0f6882_d578e57294e54e95b283740336bbfc4a.png,37990000,41190000,hết hàng,"CPU: Intel Core i7-13650HX 24 MB cache, 14 core, up to 4.90 GHz|| RAM: 16GB (2x8GB) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 PCIe PCIE G4X4|| Card đồ họa: NVIDIA® GeForce RTX™ 4050 6GB GDDR6|| Màn hình: 15.6"" FHD (1920x1080) 165Hz, 3ms, sRGB-100%, ComfortViewPlus, NVIDIA G-SYNC+DDS Display|| Cổng giao tiếp: 1 headset (headphone and microphone combo) port1 RJ45 Ethernet port3 USB 3.2 Gen 1 ports1 HDMI 2.1 port1 USB-C 3.2 Gen 2 port with DisplayPort™|| Bàn phím: US English 4-Zone RGB Backlit Keyboard with Numeric Keypad and G-Key|| Chuẩn LAN: 10/100/1000 Mbps|| Chuẩn WIFI: Intel® Wi-Fi 6 AX201, 2x2, 802.11ax, Bluetooth® wireless card|| Bluetooth: Bluetooth V5.2|| Webcam: Integrated widescreen HD (720p) Webcam with single Array Digital Microphone|| Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 3 Cell 56WHrs|| Trọng lượng: 2.81 kg|| Màu sắc: Dark Shadow Grey|| Kích thước: 357.26 x 274.52 x 26.95 (mm)"
Laptop gaming Dell G15 5530 i7H165W11GR4060,https://gearvn.com/products/laptop-gaming-dell-g15-5530-i7h165w11gr4060,https://product.hstatic.net/200000722513/product/4060_66fba10c0f924a57b83fc8bb930a2d29_3ddd8b0efcf045258fb591fee4136240.png,37790000,42990000,hết hàng,"CPU: Intel Core i7-13650HX 24 MB cache, 14 core, up to 4.90 GHz|| RAM: 16GB (2x8GB) DDR5 4800MHz (2x SO-DIMM socket, up to 32GB SDRAM)|| Ổ cứng: 512GB SSD M.2 PCIe NVMe|| Card đồ họa: NVIDIA® GeForce RTX™ 4060 8GB GDDR6|| Màn hình: 15.6"" FHD (1920x1080) 165Hz, 3ms, sRGB-100%, ComfortViewPlus, NVIDIA G-SYNC+DDS Display|| Cổng giao tiếp: 1 headset (headphone and microphone combo) port1 RJ45 Ethernet port3 USB 3.2 Gen 1 ports1 HDMI 2.1 port1 USB-C 3.2 Gen 2 port with DisplayPort™|| Bàn phím: US English 4-Zone RGB Backlit Keyboard with Numeric Keypad and G-Key|| Chuẩn LAN: 10/100/1000 Mbps|| Chuẩn WIFI: Intel® Wi-Fi 6 AX201, 2x2, 802.11ax, Bluetooth® wireless card|| Bluetooth: Bluetooth V5.2|| Webcam: Integrated widescreen HD (720p) Webcam with single Array Digital Microphone|| Hệ điều hành: Windows 11 Home + Office Home & Student|| Pin: 6 Cell 86WHrs|| Trọng lượng: 2.81 kg|| Màu sắc: Dark Shadow Grey|| Kích thước: 357.26 x 274.52 x 26.95 (mm)"
